price,type,sqfeet,beds,baths,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state,pets_allowed
1310,2,882,1,1,0,0,1,0,0,4,34,1
1320,1,1550,5,2,0,0,0,0,4,4,15,0
700,1,1120,3,1,1,1,0,1,4,0,20,1
700,1,1120,3,1,1,1,0,1,4,0,20,1
1079,1,1500,3,2,0,0,0,0,3,1,25,0
700,1,1500,3,1,1,1,0,0,3,4,27,1
1190,1,2808,3,3,1,1,0,0,4,0,20,1
1175,1,1580,4,2,1,0,0,0,3,4,17,1
1050,1,1380,3,2,1,0,0,0,3,0,17,1
599,3,900,1,1,1,0,0,0,3,4,17,1
1425,2,1028,2,1,0,0,1,0,4,4,34,1
1425,2,1028,2,1,0,0,1,0,4,4,34,1
1295,2,882,1,1,0,0,1,0,0,4,34,1
1845,2,1310,3,2,0,0,1,0,4,4,34,1
925,1,1038,2,2,1,0,0,0,3,2,35,0
1195,3,1200,2,2,0,0,0,0,0,4,12,1
525,3,1650,1,1,0,0,0,1,4,4,24,0
550,1,900,3,1,1,0,0,0,3,4,18,0
650,1,1181,2,1,1,0,0,0,3,0,24,0
1250,1,1414,3,2,1,0,0,0,3,4,27,1
625,2,800,2,1,0,0,0,0,0,4,28,1
935,2,1050,2,2,0,0,0,0,4,2,28,0
884,2,890,1,1,1,0,0,0,4,4,28,1
949,0,960,2,1,1,1,0,0,0,4,15,1
395,3,1500,1,2,1,0,0,0,1,4,20,0
657,0,818,2,1,0,0,0,0,0,4,14,1
725,3,750,1,1,0,0,0,0,0,4,29,1
1225,1,1414,3,2,1,0,0,0,3,4,27,1
2550,1,1281,2,2,1,0,0,0,4,2,34,1
2150,2,1093,1,1,1,0,0,0,4,2,34,1
680,2,553,1,1,1,0,0,0,0,4,28,1
2300,1,1253,1,1,1,0,0,0,4,2,34,1
950,1,1500,3,1,1,0,0,0,3,4,34,0
2200,2,1072,2,2,1,0,0,0,4,2,34,1
795,3,966,2,1,1,0,0,0,1,4,18,1
880,3,960,2,1,1,0,0,0,0,4,22,1
750,1,1100,3,1,0,0,0,0,3,4,14,1
1750,1,1200,2,1,0,0,0,1,4,4,20,1
1200,1,600,1,1,0,0,0,1,4,4,20,0
430,0,400,1,1,0,1,0,1,1,4,13,0
574,3,682,1,1,1,0,0,0,1,4,24,1
880,0,960,2,1,1,0,0,0,0,4,15,1
1760,3,1311,3,2,1,0,0,0,4,2,20,1
2400,1,2000,3,3,1,0,0,0,3,4,27,0
880,3,960,2,1,1,0,0,0,0,4,22,1
880,3,960,2,1,1,0,0,0,0,4,22,1
835,2,776,1,1,0,0,0,0,4,2,28,0
880,3,960,2,1,1,0,0,0,0,4,22,1
2400,1,2000,3,3,1,0,0,0,3,1,27,0
745,3,990,1,1,1,0,0,0,4,1,22,1
1000,2,880,1,1,0,0,0,0,2,4,31,0
1220,3,1690,3,2,0,0,0,0,4,4,29,1
972,2,1106,2,1,1,0,0,0,3,2,34,1
895,1,1320,2,1,1,0,0,0,4,4,14,0
1325,1,1764,4,2,1,0,0,0,3,0,34,1
950,3,996,2,2,0,0,0,0,0,2,23,0
500,3,775,1,1,0,0,0,0,3,4,12,1
1700,1,1238,3,2,0,0,0,0,4,1,32,0
875,1,1040,2,1,1,0,0,0,3,4,27,1
875,1,1040,2,1,1,0,0,0,3,4,27,1
599,3,700,1,1,0,0,0,0,1,4,25,1
1300,1,1500,2,1,1,0,0,0,3,0,34,0
545,3,643,1,1,1,0,0,0,1,4,24,1
545,3,643,1,1,1,0,0,0,1,4,24,1
615,3,843,2,1,1,0,0,0,1,4,24,1
665,3,843,2,1,1,0,0,0,1,4,24,1
595,3,643,1,1,1,0,0,0,1,4,24,1
720,1,968,2,1,1,0,0,0,4,4,14,1
1299,2,981,2,2,0,0,0,0,4,1,37,1
1299,2,981,2,2,0,0,0,0,4,1,37,1
1299,2,981,2,2,0,0,0,0,4,1,37,1
775,3,1082,2,2,1,0,0,0,3,4,24,1
999,0,1000,3,1,1,0,0,0,1,4,14,1
1000,3,1115,3,2,0,0,0,0,4,1,22,1
775,3,1082,2,2,1,0,0,0,3,4,24,1
479,3,1152,3,2,0,0,0,0,1,4,29,1
749,0,830,2,1,1,0,0,0,1,4,14,1
599,2,1090,4,2,0,1,0,1,4,0,37,1
1579,2,670,1,1,0,1,0,1,4,0,37,1
1175,1,1780,3,2,0,0,0,0,0,1,18,0
710,2,1160,2,2,1,0,0,0,3,4,36,1
657,0,818,2,1,0,0,0,0,0,4,14,1
570,3,850,2,1,0,0,0,0,0,2,23,1
570,3,850,2,1,0,0,0,0,0,2,23,1
650,3,1100,2,1,1,0,0,0,4,4,24,1
767,0,1104,3,2,0,0,0,0,3,4,14,1
1250,3,1300,3,2,0,0,0,0,4,2,23,1
975,2,700,1,1,1,0,0,0,1,1,37,1
1250,3,1300,3,2,0,0,0,0,4,2,23,1
1250,3,1300,3,2,0,0,0,0,4,2,23,1
1525,2,508,1,1,0,1,0,1,4,4,37,1
1579,2,670,1,1,0,1,0,1,4,0,37,1
750,1,1224,3,2,0,0,0,0,3,4,10,0
550,2,645,2,1,1,0,0,0,0,4,28,0
870,3,799,1,1,0,0,0,0,4,4,29,1
777,2,960,2,1,0,0,0,0,3,4,34,0
1105,2,1365,3,2,0,0,0,0,4,2,28,0
599,3,700,1,1,0,0,0,0,1,4,25,1
795,1,1180,3,1,1,0,0,0,3,4,15,1
925,3,950,2,1,1,0,0,0,0,4,23,1
950,1,1401,3,1,0,0,0,0,4,1,18,0
995,3,1005,3,2,1,0,0,0,0,4,12,0
599,2,1090,4,2,0,1,0,1,4,0,37,1
995,1,1203,3,1,0,0,0,0,3,2,12,1
1100,1,980,3,1,0,0,0,0,3,2,14,0
1300,1,1300,3,2,0,0,0,0,3,0,26,0
445,3,400,1,1,1,0,0,0,1,4,23,0
1265,2,950,2,1,0,0,0,0,4,4,37,1
1300,1,1150,3,2,0,0,0,0,3,2,37,0
575,1,1200,3,2,1,0,0,0,3,4,18,1
950,1,980,3,1,0,0,0,0,3,4,14,0
892,2,1170,2,2,1,0,0,0,4,4,28,1
995,3,1092,2,2,0,0,0,0,4,2,23,0
595,3,1000,2,1,1,0,0,0,0,2,23,1
805,3,1050,2,1,1,0,0,0,3,4,25,1
1600,1,1496,3,2,1,0,0,0,3,4,34,0
599,3,700,1,1,0,0,0,0,1,4,25,1
599,0,750,2,1,1,0,0,0,0,4,12,1
1250,1,1150,4,2,1,0,0,0,4,0,29,1
635,0,508,1,1,1,0,0,0,1,4,15,1
1036,0,1412,4,2,1,0,0,0,4,4,15,1
615,3,843,2,1,1,0,0,0,1,4,24,1
750,0,978,2,1,1,0,0,0,1,4,15,1
629,1,900,3,2,0,0,0,0,3,4,22,1
1450,1,858,2,1,0,0,0,0,4,4,37,0
615,3,843,2,1,1,0,0,0,1,4,24,1
1000,1,1390,3,2,1,0,0,0,3,0,27,0
615,3,843,2,1,1,0,0,0,1,4,24,1
729,2,815,2,1,1,0,0,0,1,4,35,1
1000,1,1390,3,2,1,0,0,0,3,0,27,0
1550,3,890,2,1,0,0,0,0,4,4,23,1
635,0,508,1,1,1,1,0,0,0,4,15,1
635,0,508,1,1,1,1,0,0,0,4,15,1
635,0,508,1,1,1,1,0,0,0,4,15,1
635,0,508,1,1,1,1,0,0,0,4,15,1
750,1,1040,2,1,1,0,0,0,3,4,27,0
935,0,960,2,1,1,1,0,0,1,4,15,1
750,1,1040,2,1,1,0,0,0,3,4,27,0
525,3,503,1,1,1,1,0,0,3,4,25,1
935,3,1310,2,2,0,0,0,0,4,2,23,1
749,3,750,1,1,1,0,0,0,3,4,25,1
925,1,1120,2,1,0,0,0,0,4,4,14,1
3014,3,1130,2,2,1,0,0,0,4,0,20,1
949,3,1050,2,2,1,0,0,0,3,4,25,1
1020,3,1393,3,2,0,0,0,0,4,4,29,1
1327,3,750,1,1,1,0,0,0,1,4,19,1
851,3,889,1,1,0,0,0,0,4,4,29,1
885,0,850,1,1,0,0,0,1,4,0,14,0
1300,1,1685,3,2,0,0,0,0,4,2,29,0
795,0,900,2,1,1,0,0,0,0,4,14,1
795,0,900,2,1,1,0,0,0,0,4,14,1
975,1,1144,3,1,0,0,0,0,3,1,25,0
945,2,1050,2,2,0,0,0,0,4,2,28,0
800,1,1400,2,1,1,1,0,0,4,0,26,1
800,1,1400,2,1,1,1,0,0,4,0,26,1
1767,2,863,2,1,0,1,1,0,4,0,37,1
760,3,728,1,1,1,1,0,0,0,0,23,1
1500,2,1700,3,2,1,0,0,0,4,0,34,1
915,3,1040,1,1,1,1,0,0,1,0,23,1
1550,1,1450,3,2,1,0,0,0,4,4,20,0
715,3,1000,2,1,0,0,0,0,0,4,26,0
1550,1,1200,2,1,0,0,0,0,4,5,13,0
1800,2,700,2,1,0,0,0,1,4,4,37,0
1200,3,850,3,1,0,0,0,0,0,4,26,0
975,3,1000,2,2,0,0,0,0,4,4,26,1
998,1,1000,3,1,1,0,0,0,3,4,22,1
975,1,1445,3,2,1,0,0,0,3,0,34,1
855,0,1085,2,1,1,0,0,0,3,4,15,1
1322,3,750,1,1,1,0,0,0,1,4,19,1
635,0,508,1,1,1,0,0,0,1,4,15,1
925,2,821,1,1,1,0,0,0,4,4,34,1
795,1,1291,2,1,1,1,0,0,4,2,12,1
795,1,1291,2,1,1,1,0,0,4,2,12,1
795,1,1291,2,1,1,1,0,0,4,2,12,1
1699,1,1667,2,2,1,0,0,0,4,0,31,0
635,3,607,1,1,0,1,0,0,4,4,12,1
600,3,730,1,1,1,0,0,0,3,4,24,1
795,3,966,2,1,1,0,0,0,1,4,18,0
930,2,553,1,1,1,0,0,0,0,4,28,1
1004,3,550,1,1,1,0,0,0,4,4,27,1
1200,2,1578,4,2,1,0,0,0,3,2,34,1
749,0,1104,3,2,0,0,0,0,3,4,14,1
905,3,1170,2,2,1,0,0,0,0,4,29,1
625,0,729,1,1,1,0,0,0,4,4,14,1
649,0,818,2,1,0,0,0,0,0,4,14,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
995,2,1443,3,2,1,0,0,0,3,2,34,1
1475,1,1600,3,2,1,0,0,0,3,1,18,1
635,0,508,1,1,1,0,0,0,1,4,15,1
1339,3,755,2,2,1,0,0,0,4,4,27,1
2182,3,686,1,1,1,0,0,0,4,0,20,1
1560,1,1442,3,2,1,0,0,0,3,0,18,1
825,3,1265,3,2,0,0,0,0,3,4,16,0
810,3,850,2,1,0,0,0,0,0,4,29,1
895,2,1050,2,2,0,0,0,0,4,2,28,0
700,3,650,1,1,0,0,0,0,0,4,20,0
1395,1,720,1,1,1,0,0,0,0,4,19,1
1399,3,1571,3,2,0,0,0,0,4,4,29,0
1180,3,1130,2,1,0,0,0,0,0,1,22,1
950,1,920,3,1,1,0,0,0,4,0,12,1
990,1,1050,2,1,1,0,0,0,1,4,14,1
850,3,832,2,1,0,0,0,0,3,5,12,0
645,3,850,2,1,1,0,0,0,0,4,12,1
700,2,1100,2,1,1,0,0,0,0,4,35,0
795,1,975,2,1,1,0,0,0,4,2,12,0
0,2,960,3,2,1,0,0,0,3,4,36,1
1680,3,1000,1,1,0,1,0,0,0,4,19,1
2150,2,1093,1,1,1,0,0,0,4,2,34,1
649,0,818,2,1,0,0,0,0,0,4,14,1
2350,1,1253,1,1,1,0,0,0,4,2,34,1
2095,3,1450,2,2,1,0,0,0,1,4,19,1
0,3,780,2,1,1,1,0,0,1,4,12,0
995,1,900,3,1,0,0,0,0,0,5,23,1
2550,1,1281,2,2,1,0,0,0,4,2,34,1
2300,1,1366,1,1,1,0,0,0,4,2,34,1
870,0,890,2,1,0,0,0,0,4,1,13,1
0,3,780,2,1,1,1,0,0,1,4,12,0
2200,2,1072,2,2,1,0,0,0,4,2,34,1
890,2,850,1,1,1,0,0,0,4,2,28,1
699,1,960,3,2,1,0,0,0,3,4,36,1
0,1,960,3,2,1,0,0,0,3,4,36,1
599,2,1090,4,2,0,1,0,1,4,0,37,1
650,1,960,3,2,1,0,0,0,3,4,36,1
635,0,508,1,1,1,1,0,0,0,4,15,1
635,0,508,1,1,1,1,0,0,0,4,15,1
2280,3,1500,3,2,1,0,0,0,1,4,19,1
1795,1,1676,3,2,0,0,0,0,3,0,37,0
925,2,1050,2,2,0,0,0,0,4,2,28,0
870,3,799,1,1,1,0,0,0,3,4,29,1
1105,2,1365,3,2,0,0,0,0,4,2,28,0
915,3,1170,2,2,1,0,0,0,0,4,29,1
725,1,1783,4,1,1,0,0,0,4,2,35,0
710,2,1140,1,2,1,0,0,0,3,4,36,1
1301,2,718,1,1,0,1,1,0,4,0,37,1
847,2,936,2,1,1,0,0,0,4,2,28,1
749,3,750,1,1,1,0,0,0,3,4,25,1
1315,2,1050,2,2,0,0,0,0,3,0,37,1
664,0,800,2,1,0,0,0,0,0,2,14,0
1350,1,1236,4,3,0,0,0,0,4,0,16,1
1220,3,1690,3,2,1,0,0,0,3,4,29,1
2875,2,1150,3,1,0,0,0,1,0,4,34,0
530,0,641,1,1,0,0,0,0,1,4,10,1
525,0,770,1,1,0,0,0,0,1,4,10,1
610,3,728,1,1,1,0,0,0,4,4,22,0
835,3,950,2,1,1,0,0,0,0,4,23,1
869,1,1500,3,2,1,0,0,0,3,4,24,1
890,3,900,2,1,1,0,0,0,0,2,23,0
845,0,713,1,1,0,0,0,0,4,2,12,1
1900,1,2000,4,2,0,0,0,0,4,4,16,1
789,2,815,2,1,0,0,0,0,1,4,35,1
815,1,1450,2,2,0,0,0,0,4,1,18,0
2300,1,1443,4,2,0,0,0,0,4,0,16,1
639,2,630,1,1,1,0,0,0,1,4,35,1
1000,2,700,1,1,0,0,0,0,2,4,34,0
930,3,1180,2,2,1,0,0,0,3,4,25,1
1100,1,2576,4,2,1,0,0,0,4,0,15,1
1400,2,718,1,1,0,1,1,0,4,0,37,1
825,1,1100,3,2,1,0,0,0,4,0,24,1
900,2,828,1,1,0,0,0,0,1,1,37,1
595,1,1298,1,1,1,0,0,0,3,4,14,0
710,2,1160,2,2,1,0,0,0,3,4,36,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
850,1,1300,3,2,0,0,0,0,3,4,18,0
650,1,1177,3,1,0,0,0,0,3,1,18,1
525,3,531,1,1,1,0,0,0,1,4,25,1
570,3,682,1,1,1,0,0,0,1,4,24,1
599,3,700,1,1,0,0,0,0,1,4,25,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
847,2,1095,2,2,1,0,0,0,4,2,28,1
890,3,793,1,1,0,0,0,0,3,1,24,1
399,3,913,2,1,1,0,0,0,1,4,25,1
1650,1,1960,2,2,0,1,0,1,4,0,34,1
860,2,1075,2,1,0,0,0,0,0,4,28,1
1450,3,823,1,1,0,0,0,1,4,1,24,1
1020,3,1393,3,2,0,0,0,0,4,4,29,1
935,2,1050,2,2,0,0,0,0,4,2,28,0
945,3,1100,2,1,0,0,0,0,2,3,19,0
900,3,950,2,1,0,0,0,0,3,4,26,0
900,1,1452,3,2,0,0,0,0,3,0,24,0
1450,1,1305,3,2,0,0,0,0,3,0,13,0
599,2,1042,4,2,0,1,0,1,4,0,37,1
800,1,750,2,1,1,0,0,0,4,0,34,1
800,1,750,2,1,1,0,0,0,4,0,34,1
2800,2,1000,2,2,1,0,0,0,4,4,34,0
850,1,850,2,1,1,0,0,0,3,4,15,1
973,2,1163,2,2,1,0,0,0,4,2,28,1
500,3,750,2,1,0,0,0,0,0,4,12,0
1400,1,1300,2,2,0,0,0,0,4,4,34,0
894,2,1062,2,1,1,0,0,0,3,2,34,1
975,1,1191,2,1,1,0,0,0,3,0,34,1
918,3,1000,2,2,1,0,0,0,4,2,22,1
725,3,750,1,1,0,0,0,0,0,4,29,1
635,3,607,1,1,0,1,0,0,4,4,12,1
599,3,700,1,1,0,0,0,0,1,4,25,1
892,2,1170,2,2,1,0,0,0,4,4,28,1
690,3,900,2,1,1,0,0,0,3,4,25,1
954,3,1227,2,2,1,0,0,0,3,4,25,1
1245,1,1350,3,1,0,0,0,1,0,2,34,0
909,2,847,2,2,1,0,0,0,4,4,35,1
930,3,1180,2,2,1,0,0,0,3,4,25,1
1396,3,1070,2,2,1,0,0,0,4,4,19,1
539,2,570,1,1,1,0,0,0,0,4,35,1
680,0,809,1,1,1,0,0,0,4,4,15,1
720,3,731,2,1,0,0,0,0,0,4,24,1
1995,1,2350,3,2,0,0,0,0,4,0,29,1
1785,1,1800,3,2,0,0,0,1,4,4,34,1
1046,3,1053,2,2,1,0,0,0,4,4,27,1
1995,1,2350,3,2,0,0,0,0,4,0,29,1
700,3,750,1,1,0,0,0,0,2,5,19,0
879,3,1050,2,1,1,0,0,0,3,4,25,1
500,1,902,2,1,1,0,0,0,4,1,15,0
780,1,1104,2,1,1,0,0,0,3,2,35,0
710,2,1160,2,2,1,0,0,0,3,4,36,1
973,2,1213,2,2,1,0,0,0,4,2,28,1
2150,2,1093,1,1,1,0,0,0,4,2,34,1
2350,1,1253,1,1,1,0,0,0,4,2,34,1
2300,1,1366,1,1,1,0,0,0,4,2,34,1
2550,1,1281,2,2,1,0,0,0,4,2,34,1
1120,0,1238,3,2,1,0,0,0,3,4,10,1
2700,1,3000,4,2,0,1,0,0,4,4,19,0
599,3,700,1,1,0,0,0,0,1,4,25,1
355,0,900,2,1,0,0,0,1,0,4,14,0
859,3,768,1,1,0,0,0,1,1,4,29,1
575,0,800,1,1,0,0,0,1,0,4,14,0
800,1,1450,2,1,1,0,0,0,3,2,15,1
870,3,799,1,1,0,0,0,0,4,4,29,1
2165,3,1120,3,1,1,0,0,0,3,4,19,1
1300,0,1250,2,2,0,0,0,0,3,4,10,1
645,2,625,2,1,1,0,0,0,0,4,35,1
880,3,950,2,2,1,0,0,0,0,4,29,1
575,3,627,1,1,1,0,0,0,1,4,25,1
945,2,1050,2,2,0,0,0,0,4,2,28,0
450,3,700,1,1,0,0,0,0,3,4,24,0
3014,3,1130,2,2,1,0,0,0,4,0,20,1
450,3,700,1,1,0,0,0,0,3,4,24,0
895,3,952,2,1,0,0,0,0,4,2,26,1
973,2,1198,2,2,1,0,0,0,4,2,28,1
1100,2,900,2,1,0,0,0,0,0,4,34,1
1599,1,1207,2,2,1,0,0,0,4,0,31,1
775,3,1082,2,2,1,0,0,0,3,4,24,1
1130,2,1202,2,2,1,0,0,0,4,0,35,1
925,3,1069,2,2,1,0,0,0,3,4,27,1
768,3,736,1,1,1,0,0,0,1,4,12,1
750,2,900,2,1,0,0,0,0,4,2,28,0
1450,1,1568,3,2,0,0,0,0,0,2,23,0
2100,1,1150,1,1,0,1,0,0,4,4,32,0
688,0,1013,3,1,0,0,0,0,1,4,10,1
1115,2,1253,2,2,1,0,0,0,4,2,28,1
610,2,845,2,1,0,1,0,0,0,4,28,1
800,3,1100,3,2,1,0,0,0,3,4,24,1
1250,1,834,1,1,0,0,0,0,4,4,36,1
660,1,900,2,1,1,0,0,0,1,5,18,0
815,1,1450,2,2,0,0,0,0,3,1,18,0
1265,2,988,2,2,0,0,0,0,4,1,37,1
1200,2,1200,2,2,0,0,0,0,3,1,37,1
1000,3,960,2,1,0,0,0,0,3,4,22,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
1118,3,1596,3,2,0,0,0,0,3,4,29,1
2280,3,1360,2,2,0,1,0,0,4,0,22,0
2280,3,1360,2,2,0,1,0,0,4,0,22,0
1189,1,1658,3,2,1,0,0,0,3,0,36,1
1325,1,1300,3,2,0,0,0,0,3,0,37,0
719,2,815,2,1,1,0,0,0,1,4,35,1
745,2,897,3,1,1,0,0,0,0,4,28,0
1214,3,1615,2,2,1,1,0,0,3,0,18,1
539,2,570,1,1,1,0,0,0,0,2,35,1
990,1,1300,3,1,1,0,0,0,3,4,34,0
730,3,876,2,1,1,0,0,0,3,4,16,1
585,3,682,1,1,1,0,0,0,1,4,16,1
635,3,682,1,1,1,0,0,0,1,4,16,1
975,3,700,1,1,0,1,0,0,4,4,22,1
1365,3,637,1,1,1,0,0,0,4,2,20,1
850,3,800,1,1,0,0,0,1,1,5,26,0
999,3,740,1,1,0,0,0,0,4,0,29,1
675,3,852,2,2,1,0,0,0,1,4,25,1
1350,1,1000,1,1,0,0,0,1,1,4,23,1
1025,2,1000,2,1,0,0,0,0,1,4,37,0
875,3,1000,2,1,0,1,0,0,4,4,24,1
870,2,1075,2,1,0,0,0,0,0,4,28,1
875,1,1500,2,1,0,0,0,0,1,4,18,0
835,3,950,2,1,1,0,0,0,0,4,23,1
1195,2,1195,3,2,1,0,0,0,4,4,28,1
2300,1,2170,4,3,1,0,0,0,4,0,37,1
850,3,1000,2,1,0,0,0,0,4,4,18,0
1350,2,1025,3,1,1,0,0,0,3,1,37,0
1,3,900,2,1,1,1,0,0,2,4,24,0
850,0,1310,2,1,0,0,0,0,3,4,14,0
2300,1,1444,3,2,0,0,0,0,3,2,26,1
950,1,911,2,1,0,0,0,1,4,4,26,0
664,0,800,2,1,0,0,0,0,0,2,14,0
1000,1,1260,3,2,1,0,0,0,3,1,16,1
1550,1,1795,3,2,1,0,0,0,4,0,23,0
650,0,750,1,1,1,0,0,0,2,5,14,1
935,2,1185,2,2,1,0,0,0,4,4,28,1
1600,1,2000,4,2,1,0,0,0,3,0,27,0
1500,3,1220,2,1,1,0,0,0,3,5,19,0
650,1,900,2,1,0,0,0,0,3,2,22,1
829,1,1300,2,1,1,0,0,0,3,0,34,1
725,2,756,2,1,1,0,0,0,0,4,35,1
925,0,950,2,2,0,1,0,1,4,1,13,1
970,2,1200,2,1,1,0,0,0,0,4,35,1
1850,3,1261,3,2,1,0,0,0,0,4,20,1
625,3,848,2,2,1,0,0,0,1,4,24,1
1110,3,1404,2,2,0,0,0,0,4,4,29,1
1154,3,550,1,1,1,0,0,0,4,4,27,1
871,3,900,2,1,0,1,0,0,1,5,29,1
1124,2,674,1,1,0,0,0,0,4,0,36,1
895,3,801,1,1,0,0,0,0,4,2,23,1
1265,3,560,1,1,1,0,0,0,4,0,22,1
1265,3,560,1,1,1,0,0,0,4,0,22,1
795,2,780,2,1,0,0,0,0,0,4,37,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
1545,1,1298,3,2,0,1,0,0,1,4,13,0
710,2,1160,2,2,1,0,0,0,3,4,36,1
945,3,820,1,1,0,0,0,0,4,2,23,1
935,0,960,2,1,1,1,0,0,1,4,15,1
1545,1,1298,3,2,0,1,0,0,1,4,13,0
924,0,776,2,1,0,1,0,0,1,4,13,0
675,3,852,2,2,1,0,0,0,1,4,25,1
924,0,776,2,1,0,1,0,0,1,4,13,0
924,0,776,2,1,0,1,0,0,1,4,13,0
1399,2,600,1,1,0,0,0,0,4,0,36,1
2150,1,1350,4,1,0,0,0,1,4,4,34,0
975,1,1075,3,2,0,0,0,1,4,4,24,0
795,1,600,1,1,0,0,0,0,1,5,37,0
664,0,800,2,1,0,0,0,0,0,2,14,0
650,3,937,2,2,0,0,0,0,1,1,16,1
650,0,25,2,1,0,0,0,1,0,4,14,0
1850,1,1671,3,2,1,0,0,0,3,0,29,1
950,3,1400,2,1,1,0,0,0,4,4,26,0
500,1,418,1,1,0,1,0,0,4,0,13,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
710,2,1140,2,2,1,0,0,0,3,4,36,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
5391,2,1466,2,2,1,0,0,0,4,0,34,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
1707,2,1231,2,2,0,1,1,0,4,0,34,1
1200,2,728,1,1,1,0,0,0,3,4,37,1
1605,2,1204,3,2,1,0,0,0,3,4,37,1
575,3,627,1,1,1,0,0,0,1,4,25,1
635,3,682,1,1,1,0,0,0,3,4,16,1
0,3,682,1,1,1,1,0,0,4,4,16,1
850,3,1248,3,2,1,1,0,0,4,4,16,1
1950,1,1590,2,2,0,1,0,0,4,0,24,1
950,2,850,1,1,0,0,0,0,1,4,34,0
1750,1,1762,3,2,0,0,0,0,4,0,23,1
760,3,728,1,1,1,1,0,0,0,0,23,1
1850,1,900,2,1,0,0,0,1,1,4,37,0
595,3,990,2,1,1,0,0,1,3,4,23,1
905,0,883,2,1,0,0,0,0,4,2,13,1
575,3,575,1,1,0,0,0,0,1,4,26,0
650,3,675,2,1,0,0,0,0,1,4,26,0
599,0,1162,2,2,0,0,0,1,4,4,15,1
710,2,1160,2,2,1,0,0,1,3,4,36,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
1000,1,900,2,1,1,0,0,0,0,4,19,0
841,3,950,2,2,1,0,0,0,3,4,29,1
1365,3,637,1,1,1,0,0,0,4,2,20,1
1220,3,1690,3,2,0,0,0,0,4,4,29,1
3500,1,2000,4,2,1,0,0,0,3,2,37,1
570,3,880,2,1,1,0,0,0,0,4,22,0
855,2,765,1,1,1,0,0,0,3,1,36,1
575,0,900,2,1,1,0,0,0,0,5,14,1
1295,1,864,3,1,0,0,0,0,4,0,26,1
575,0,900,2,1,1,0,0,0,0,5,14,1
420,0,900,2,1,1,0,0,0,0,5,14,1
390,3,700,3,1,1,0,0,0,1,5,12,1
800,3,450,1,1,0,0,0,0,1,4,18,0
800,3,450,1,1,0,0,0,0,1,4,18,0
850,1,872,2,1,0,0,0,0,4,2,12,1
419,2,1200,4,2,0,0,0,1,4,4,37,1
1500,1,2400,3,2,0,0,0,0,0,0,32,0
664,0,800,2,1,0,0,0,0,0,2,14,0
1500,3,850,1,1,0,0,0,1,2,4,26,1
900,1,1000,3,2,1,1,0,0,4,0,34,1
900,1,1000,3,2,0,1,0,0,4,0,34,1
900,1,1000,3,2,0,1,0,0,4,0,34,1
1600,1,1600,2,2,0,0,0,0,3,5,34,0
1500,1,950,2,1,1,0,0,1,4,4,34,0
525,3,600,1,1,1,0,0,0,4,4,27,0
825,0,1310,2,1,0,0,0,0,3,4,14,0
1245,1,1350,3,1,0,0,0,1,1,2,34,0
415,1,3000,6,2,1,0,0,1,4,4,34,0
2700,1,2000,3,2,0,0,0,1,4,4,32,0
1500,1,1800,3,2,0,0,0,0,1,4,34,1
664,0,800,2,1,0,0,0,0,0,2,14,0
1400,2,1300,2,1,1,0,0,0,4,2,34,1
1775,1,1600,2,2,0,0,0,0,4,1,26,1
2970,1,2900,6,3,0,0,0,0,4,2,23,0
1200,2,1100,2,1,1,0,0,0,4,4,34,0
650,1,600,2,1,1,0,0,0,3,4,14,1
1500,1,1800,4,2,1,0,0,0,3,0,34,0
575,3,852,2,2,1,0,0,0,1,4,25,1
650,3,920,2,2,0,0,0,0,3,4,16,1
1725,3,904,1,1,0,0,0,0,2,2,19,1
900,1,1538,3,1,1,0,0,0,4,0,14,1
1050,1,1198,3,1,1,0,0,0,4,2,14,1
775,1,1100,2,1,1,0,0,0,0,2,14,1
650,0,840,2,1,1,0,0,0,0,0,14,1
575,0,650,1,1,1,0,0,0,1,0,14,1
935,2,1050,2,2,0,0,0,0,4,2,28,0
575,3,627,1,1,1,0,0,0,1,4,25,1
1475,1,1900,3,2,1,0,0,0,3,5,20,0
1975,3,1279,2,1,1,0,0,0,4,4,19,1
2400,2,882,3,1,1,0,0,1,0,4,34,0
1200,3,1100,3,2,0,0,0,0,3,4,26,0
750,0,1000,2,1,0,0,0,0,1,4,14,1
1650,1,1960,2,2,0,1,0,1,4,0,34,1
800,1,334,1,1,0,0,0,1,0,5,12,0
850,1,1100,3,1,0,0,0,0,4,2,23,1
1165,1,1500,3,1,1,0,0,1,4,1,23,1
375,2,1500,1,1,0,0,0,1,0,0,34,0
624,0,440,1,1,1,0,0,0,4,4,10,1
650,1,728,2,1,1,0,0,0,4,4,24,0
1525,1,1524,3,2,1,0,0,0,4,0,13,1
745,1,800,1,1,1,0,0,0,3,4,25,0
850,1,1200,3,1,1,1,0,0,4,0,34,1
850,1,1200,3,1,1,1,0,0,4,0,34,1
